COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68276,GUACHETÁ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,16,46,2.17,2
68276,HATO COROZAL,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,17,46,2.17,2
68276,LA UNIÓN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,18,46,2.17,2
68276,MANÍ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,19,46,2.17,2
68276,MAPIRIPÁN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,20,46,2.17,2
68276,MEDELLÍN ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,21,46,2.17,2
68276,MONTEBELLO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,22,46,2.17,2
68276,NUNCHÍA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,23,46,2.17,2
68276,PAZ DE ARIPORO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,24,46,2.17,2
68276,PEÑOL,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,25,46,2.17,2
68276,PORE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,26,46,2.17,2
68276,PUERTO BOYACÁ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,27,46,2.17,2
68276,PUERTO RONDÓN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,28,46,2.17,2
68276,SAN CARLOS DE GUAROA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,29,46,2.17,2
68276,SAN LUIS DE SINCÉ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,30,46,2.17,2
68276,FLORENCIA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,15,46,2.17,2
68276,TUNJA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,2.0,1.3333333333333333,0.0,34,46,2.17,2
68276,URIBE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,35,46,2.17,2
68276,VALLEDUPAR ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,36,46,2.17,2
68276,VILLAVICENCIO ,SANTANDER,2010,DELITO_SEXUAL,2,"-73,099104","7,072329",1.0,1.0,1.3333333333333333,100.0,37,46,4.35,2
68276,YOPAL ,SANTANDER,2010,DELITO_SEXUAL,3,"-73,099104","7,072329",2.0,1.0,2.0,50.0,38,46,6.52,2
68855,SAN ROQUE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,143507","6,448028",1.0,1.0,1.0,0.0,2,2,50.0,2
68276,SAN ROQUE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,31,46,2.17,2
68276,SINCELEJO ,SANTANDER,2010,DELITO_SEXUAL,2,"-73,099104","7,072329",1.0,1.0,1.3333333333333333,100.0,32,46,4.35,2
68276,TAURAMENA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",2.0,1.0,1.3333333333333333,-50.0,33,46,2.17,2
68575,TIBASOSA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,899909","7,344057",1.0,1.5,1.0,0.0,2,5,20.0,2
68406,CÚCUTA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,219524","7,113351",1.0,1.0,1.0,0.0,2,7,14.29,2
68406,IBAGUÉ ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,219524","7,113351",1.0,1.0,1.0,0.0,3,7,14.29,2
68406,LA PAZ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,219524","7,113351",1.0,1.0,1.0,0.0,4,7,14.29,2
68001,BOSCONIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",4.0,1.0,2.0,-75.0,12,111,0.9,2
68001,BUCARAMANGA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,4.0,2.0,0.0,13,111,0.9,2
68001,BUENAVENTURA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,14,111,0.9,2
68001,BUENAVISTA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,15,111,0.9,2
68324,BOSCONIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,700906","5,954348",1.0,1.0,1.0,0.0,2,2,50.0,2
